order_item_id,order_id,product_id,quantity,unit_price
OI000775,O06818,P031,1,338.07
OI000776,O06077,P036,3,175.07
OI000777,O01159,P021,2,138.44
OI000778,O02247,P008,2,250.99
OI000779,O05743,P025,3,113.89
OI000780,O02451,P048,1,148.8
OI000781,O04654,P002,2,108.31
OI000782,O02962,P012,2,77.76
OI000783,O03297,P026,3,72.75
OI000784,O01518,P027,3,289.15
OI000785,O06216,P049,1,487.24
OI000786,O05674,P009,3,385.0
OI000787,O03156,P034,3,409.57
OI000788,O05810,P025,1,113.89
OI000789,O00397,P001,2,434.87
OI000790,O00864,P031,1,338.07
OI000791,O03539,P033,2,148.91
OI000792,O03852,P020,2,314.35
OI000793,O07829,P044,2,459.43
OI000794,O05104,P046,3,434.05
OI000795,O01756,P023,2,48.88
OI000796,O00583,P026,2,72.75
OI000797,O05631,P049,3,487.24
OI000798,O06980,P029,2,236.35
OI000799,O00413,P048,3,148.8
OI000800,O03990,P021,1,138.44
OI000801,O02219,P044,2,459.43
OI000802,O00096,P012,2,77.76
OI000803,O05463,P031,1,338.07
OI000804,O05828,P009,1,385.0
OI000805,O02089,P016,3,181.07
OI000806,O01684,P010,1,256.1
OI000807,O04771,P001,1,434.87
OI000808,O03880,P037,1,33.11
OI000809,O07025,P034,2,409.57
OI000810,O01580,P037,2,33.11
OI000811,O04651,P021,1,138.44
OI000812,O01401,P030,2,307.18
OI000813,O01339,P029,1,236.35
OI000814,O02024,P034,2,409.57
OI000815,O01056,P025,1,113.89
OI000816,O04493,P011,2,288.91
OI000817,O02312,P027,3,289.15
OI000818,O04067,P050,1,134.82
OI000819,O04893,P016,1,181.07
OI000820,O04170,P014,1,385.11
OI000821,O07431,P034,1,409.57
OI000822,O06064,P013,2,393.87
OI000823,O01598,P037,3,33.11
OI000824,O00497,P037,2,33.11
OI000825,O06683,P014,1,385.11
OI000826,O00469,P001,2,434.87
OI000827,O00544,P008,1,250.99
OI000828,O07773,P001,2,434.87
OI000829,O06240,P035,3,460.91
OI000830,O04325,P006,3,150.34
OI000831,O05562,P046,3,434.05
OI000832,O06445,P025,2,113.89
OI000833,O06866,P009,2,385.0
OI000834,O04948,P031,1,338.07
OI000835,O07594,P018,2,411.57
OI000836,O02432,P033,2,148.91
OI000837,O04766,P021,2,138.44
OI000838,O04128,P018,1,411.57
OI000839,O07484,P047,1,57.61
OI000840,O07131,P013,3,393.87
OI000841,O06483,P031,1,338.07
OI000842,O03634,P045,2,127.95
OI000843,O00031,P048,3,148.8
OI000844,O00128,P013,3,393.87
OI000845,O02046,P004,2,32.68
OI000846,O01271,P048,2,148.8
OI000847,O06689,P033,1,148.91
OI000848,O05818,P015,3,171.09
OI000849,O07066,P015,2,171.09
OI000850,O02699,P033,3,148.91
OI000851,O04650,P042,3,412.79
OI000852,O05857,P028,3,195.09
OI000853,O07112,P002,2,108.31
OI000854,O00677,P010,1,256.1
OI000855,O00519,P038,2,452.1
OI000856,O06996,P022,2,106.63
OI000857,O01399,P011,1,288.91
OI000858,O02536,P029,2,236.35
OI000859,O07039,P019,1,379.83
OI000860,O06132,P020,1,314.35
OI000861,O07364,P002,1,108.31
OI000862,O05851,P028,1,195.09
OI000863,O01973,P031,1,338.07
OI000864,O03442,P004,3,32.68
OI000865,O05584,P035,3,460.91
OI000866,O02504,P024,3,46.67
OI000867,O02058,P040,3,49.2
OI000868,O05302,P026,3,72.75
OI000869,O02602,P024,2,46.67
OI000870,O01285,P014,2,385.11
OI000871,O04319,P002,2,108.31
OI000872,O01302,P004,1,32.68
OI000873,O00541,P017,3,129.35
OI000874,O03011,P028,2,195.09
OI000875,O02853,P046,3,434.05
OI000876,O03508,P012,3,77.76
OI000877,O06659,P028,2,195.09
OI000878,O05659,P015,2,171.09
OI000879,O02095,P034,2,409.57
OI000880,O07680,P001,1,434.87
OI000881,O04596,P015,3,171.09
OI000882,O00756,P038,3,452.1
OI000883,O06667,P019,3,379.83
OI000884,O03418,P005,3,87.63
OI000885,O00243,P050,1,134.82
OI000886,O02072,P020,2,314.35
OI000887,O02294,P037,3,33.11
OI000888,O07755,P049,2,487.24
OI000889,O04048,P025,1,113.89
OI000890,O03182,P044,3,459.43
OI000891,O00998,P007,1,367.49
OI000892,O04986,P041,1,27.35
OI000893,O06519,P048,2,148.8
OI000894,O04535,P006,3,150.34
OI000895,O01758,P001,3,434.87
OI000896,O02584,P002,2,108.31
OI000897,O05945,P019,3,379.83
OI000898,O00336,P034,2,409.57
OI000899,O00318,P034,2,409.57
OI000900,O02656,P018,2,411.57
OI000901,O00908,P042,1,412.79
OI000902,O05182,P022,2,106.63
OI000903,O02794,P013,3,393.87
OI000904,O06734,P050,3,134.82
OI000905,O06101,P024,3,46.67
OI000906,O00999,P011,3,288.91
OI000907,O05128,P005,3,87.63
OI000908,O05909,P046,2,434.05
OI000909,O02834,P013,3,393.87
OI000910,O07378,P005,1,87.63
OI000911,O00443,P049,3,487.24
OI000912,O00260,P043,2,168.2
OI000913,O01924,P016,3,181.07
OI000914,O03135,P014,3,385.11
OI000915,O06374,P040,2,49.2
OI000916,O03518,P047,1,57.61
OI000917,O02820,P040,2,49.2
OI000918,O07239,P048,3,148.8
OI000919,O03587,P020,2,314.35
OI000920,O05073,P016,2,181.07
OI000921,O04519,P050,1,134.82
OI000922,O04518,P037,2,33.11
OI000923,O03028,P023,1,48.88
OI000924,O06958,P006,2,150.34
OI000925,O07972,P042,2,412.79
OI000926,O07937,P021,3,138.44
OI000927,O03714,P037,3,33.11
OI000928,O03225,P038,2,452.1
OI000929,O03234,P012,1,77.76
OI000930,O07098,P017,1,129.35
OI000931,O07573,P016,1,181.07
OI000932,O04612,P025,2,113.89
OI000933,O03304,P040,1,49.2
OI000934,O07467,P014,2,385.11
OI000935,O04770,P050,3,134.82
OI000936,O02743,P021,1,138.44
OI000937,O04927,P021,2,138.44
OI000938,O07028,P012,2,77.76
OI000939,O07320,P017,1,129.35
OI000940,O03996,P012,1,77.76
OI000941,O00300,P010,1,256.1
OI000942,O03216,P036,2,175.07
OI000943,O04931,P046,2,434.05
OI000944,O05253,P025,3,113.89
OI000945,O02333,P046,3,434.05
OI000946,O02635,P029,3,236.35
OI000947,O03674,P017,3,129.35
OI000948,O02837,P049,2,487.24
OI000949,O06405,P049,3,487.24
OI000950,O00595,P003,1,118.59
OI000951,O07626,P038,2,452.1
OI000952,O00467,P035,1,460.91
OI000953,O07640,P028,1,195.09
OI000954,O07764,P007,1,367.49
OI000955,O02012,P023,1,48.88
OI000956,O01580,P026,1,72.75
OI000957,O00350,P040,1,49.2
OI000958,O04933,P034,2,409.57
OI000959,O01023,P001,3,434.87
OI000960,O02484,P012,1,77.76
OI000961,O04896,P033,1,148.91
OI000962,O06349,P042,1,412.79
OI000963,O07969,P028,1,195.09
OI000964,O02110,P015,1,171.09
OI000965,O00690,P050,2,134.82
OI000966,O05525,P007,3,367.49
OI000967,O04803,P002,2,108.31
OI000968,O05628,P022,3,106.63
OI000969,O04917,P049,2,487.24
OI000970,O02035,P027,1,289.15
OI000971,O04312,P018,3,411.57
OI000972,O02509,P019,1,379.83
OI000973,O06493,P037,2,33.11
OI000974,O04982,P016,1,181.07
OI000975,O02279,P031,2,338.07
OI000976,O04185,P031,2,338.07
OI000977,O07317,P029,2,236.35
OI000978,O00423,P021,1,138.44
OI000979,O07011,P011,1,288.91
OI000980,O03487,P034,1,409.57
OI000981,O06472,P044,3,459.43
OI000982,O03105,P006,3,150.34
OI000983,O05639,P046,2,434.05
OI000984,O07327,P030,3,307.18
OI000985,O04983,P030,3,307.18
OI000986,O05187,P019,2,379.83
OI000987,O06811,P042,3,412.79
OI000988,O06576,P045,2,127.95
OI000989,O03187,P015,1,171.09
OI000990,O06357,P012,3,77.76
OI000991,O06794,P024,2,46.67
OI000992,O03384,P044,2,459.43
OI000993,O05960,P020,1,314.35
OI000994,O03379,P011,1,288.91
OI000995,O07623,P040,3,49.2
OI000996,O03114,P010,3,256.1
OI000997,O02534,P015,3,171.09
OI000998,O03218,P012,2,77.76
OI000999,O02974,P034,1,409.57
OI001000,O05954,P023,2,48.88
OI001001,O00167,P022,3,106.63
OI001002,O02493,P007,1,367.49
OI001003,O07723,P013,1,393.87
OI001004,O03405,P044,3,459.43
OI001005,O06087,P013,3,393.87
OI001006,O06668,P015,3,171.09
OI001007,O01769,P003,3,118.59
OI001008,O01142,P019,1,379.83
OI001009,O07085,P050,2,134.82
OI001010,O03506,P035,3,460.91
OI001011,O02757,P029,1,236.35
OI001012,O04296,P005,1,87.63
OI001013,O01375,P044,2,459.43
OI001014,O06469,P017,3,129.35
OI001015,O02224,P025,1,113.89
OI001016,O07066,P012,1,77.76
OI001017,O03708,P032,3,332.9
OI001018,O02461,P017,2,129.35
OI001019,O05966,P015,2,171.09
OI001020,O00129,P037,2,33.11
OI001021,O02715,P028,3,195.09
OI001022,O01341,P041,1,27.35
OI001023,O00039,P044,2,459.43
OI001024,O02851,P023,1,48.88
OI001025,O07982,P016,3,181.07
OI001026,O03687,P015,1,171.09
OI001027,O01729,P015,2,171.09
OI001028,O05804,P011,2,288.91
OI001029,O01407,P046,1,434.05
OI001030,O04274,P037,3,33.11
OI001031,O05418,P016,2,181.07
OI001032,O02427,P021,1,138.44
OI001033,O04854,P041,3,27.35
OI001034,O04069,P034,1,409.57
OI001035,O01803,P020,3,314.35
OI001036,O02940,P019,3,379.83
OI001037,O07064,P007,2,367.49
OI001038,O06790,P039,1,463.69
OI001039,O02354,P017,2,129.35
OI001040,O07786,P018,3,411.57
OI001041,O01667,P024,1,46.67
OI001042,O03782,P008,1,250.99
OI001043,O04001,P045,1,127.95
OI001044,O04902,P032,2,332.9
OI001045,O02674,P011,2,288.91
OI001046,O00080,P049,2,487.24
OI001047,O02485,P024,2,46.67
OI001048,O02707,P023,1,48.88
OI001049,O07418,P042,3,412.79
OI001050,O02134,P035,3,460.91
OI001051,O05851,P021,1,138.44
OI001052,O04954,P017,2,129.35
OI001053,O02974,P021,2,138.44
OI001054,O06604,P011,3,288.91
OI001055,O01583,P014,1,385.11
OI001056,O01712,P044,3,459.43
OI001057,O06753,P050,2,134.82
OI001058,O01881,P016,3,181.07
OI001059,O02610,P001,3,434.87
OI001060,O04715,P040,2,49.2
OI001061,O05965,P046,1,434.05
OI001062,O02638,P006,1,150.34
OI001063,O02683,P009,3,385.0
OI001064,O03253,P032,2,332.9
OI001065,O07990,P014,3,385.11
OI001066,O03470,P038,3,452.1
OI001067,O00446,P023,2,48.88
OI001068,O01357,P003,3,118.59
OI001069,O07979,P038,1,452.1
OI001070,O04829,P003,3,118.59
OI001071,O07586,P034,1,409.57
OI001072,O03838,P008,3,250.99
OI001073,O06826,P036,3,175.07
OI001074,O01915,P040,2,49.2
OI001075,O02071,P029,3,236.35
OI001076,O04159,P002,2,108.31
OI001077,O02255,P025,3,113.89
OI001078,O07652,P027,2,289.15
OI001079,O07802,P001,3,434.87
OI001080,O04006,P047,1,57.61
OI001081,O04735,P044,1,459.43
OI001082,O01251,P046,2,434.05
OI001083,O04985,P010,2,256.1
OI001084,O04966,P008,3,250.99
OI001085,O03170,P004,3,32.68
OI001086,O06871,P010,1,256.1
OI001087,O06852,P050,2,134.82
OI001088,O07841,P050,3,134.82
OI001089,O04659,P026,3,72.75
OI001090,O03312,P021,3,138.44
OI001091,O01842,P014,3,385.11
OI001092,O02792,P045,2,127.95
OI001093,O05388,P012,2,77.76
OI001094,O01254,P043,1,168.2
OI001095,O06222,P035,2,460.91
OI001096,O02320,P034,3,409.57
OI001097,O07731,P032,1,332.9
OI001098,O01739,P013,1,393.87
OI001099,O03870,P003,2,118.59
OI001100,O00509,P047,1,57.61
OI001101,O02279,P005,1,87.63
OI001102,O01599,P030,3,307.18
OI001103,O01357,P003,2,118.59
OI001104,O05370,P048,2,148.8
OI001105,O03829,P037,2,33.11
OI001106,O06802,P028,2,195.09
OI001107,O05663,P007,2,367.49
OI001108,O03168,P004,3,32.68
OI001109,O03865,P045,2,127.95
OI001110,O06795,P031,3,338.07
OI001111,O07804,P031,1,338.07
OI001112,O07747,P025,2,113.89
OI001113,O04178,P017,3,129.35
OI001114,O02231,P050,2,134.82
OI001115,O06500,P013,1,393.87
OI001116,O00223,P046,1,434.05
OI001117,O05352,P011,1,288.91
OI001118,O06970,P034,1,409.57
OI001119,O01506,P042,1,412.79
OI001120,O00411,P031,3,338.07
OI001121,O05879,P021,3,138.44
OI001122,O03278,P043,1,168.2
OI001123,O01526,P019,2,379.83
OI001124,O04980,P004,2,32.68
OI001125,O01455,P027,2,289.15
OI001126,O00567,P050,3,134.82
OI001127,O04677,P015,3,171.09
OI001128,O00685,P002,3,108.31
OI001129,O04064,P029,1,236.35
OI001130,O05835,P015,3,171.09
OI001131,O04549,P035,2,460.91
OI001132,O04058,P004,1,32.68
OI001133,O06267,P015,3,171.09
OI001134,O02780,P039,2,463.69
OI001135,O06167,P028,3,195.09
OI001136,O00245,P033,1,148.91
OI001137,O02451,P022,2,106.63
OI001138,O07812,P034,1,409.57
OI001139,O01880,P050,1,134.82
OI001140,O06825,P013,1,393.87
OI001141,O01298,P020,1,314.35
OI001142,O04502,P030,2,307.18
OI001143,O03118,P043,1,168.2
OI001144,O02237,P037,2,33.11
OI001145,O07738,P022,1,106.63
OI001146,O00228,P009,2,385.0
OI001147,O01473,P027,3,289.15
OI001148,O01406,P034,1,409.57
OI001149,O07933,P025,1,113.89
OI001150,O00424,P025,1,113.89
OI001151,O03587,P033,3,148.91
OI001152,O01183,P002,2,108.31
OI001153,O07631,P024,2,46.67
OI001154,O05208,P046,1,434.05
OI001155,O05409,P034,3,409.57
OI001156,O07708,P026,2,72.75
OI001157,O07384,P030,2,307.18
OI001158,O01772,P036,1,175.07
OI001159,O04202,P005,2,87.63
OI001160,O02716,P022,3,106.63
OI001161,O06847,P025,3,113.89
OI001162,O02400,P003,2,118.59
OI001163,O02198,P007,1,367.49
OI001164,O05479,P045,2,127.95
OI001165,O05743,P024,3,46.67
OI001166,O05674,P004,3,32.68
OI001167,O01919,P046,3,434.05
OI001168,O00482,P006,3,150.34
OI001169,O05212,P040,2,49.2
OI001170,O07724,P040,2,49.2
OI001171,O00188,P022,3,106.63
OI001172,O03748,P018,3,411.57
OI001173,O04990,P018,2,411.57
OI001174,O01604,P032,2,332.9
OI001175,O06964,P008,2,250.99
OI001176,O06368,P022,2,106.63
OI001177,O03711,P018,1,411.57
OI001178,O01815,P041,3,27.35
OI001179,O01934,P013,3,393.87
OI001180,O01785,P034,1,409.57
OI001181,O05533,P010,1,256.1
OI001182,O04680,P028,3,195.09
OI001183,O02528,P020,3,314.35
OI001184,O05998,P036,2,175.07
OI001185,O01849,P016,2,181.07
OI001186,O02755,P048,3,148.8
OI001187,O05827,P030,1,307.18
OI001188,O00771,P031,3,338.07
OI001189,O07722,P009,2,385.0
OI001190,O01302,P001,1,434.87
OI001191,O03964,P050,1,134.82
OI001192,O07071,P002,2,108.31
OI001193,O02661,P024,1,46.67
OI001194,O07799,P008,1,250.99
OI001195,O01026,P004,2,32.68
OI001196,O04968,P048,2,148.8
OI001197,O05596,P026,3,72.75
OI001198,O00935,P035,1,460.91
OI001199,O05590,P047,3,57.61
OI001200,O06907,P041,2,27.35
OI001201,O02065,P012,2,77.76
OI001202,O02903,P004,1,32.68
OI001203,O03056,P025,1,113.89
OI001204,O01676,P027,1,289.15
OI001205,O00931,P028,1,195.09
OI001206,O06300,P018,3,411.57
OI001207,O00861,P014,2,385.11
OI001208,O00457,P006,2,150.34
OI001209,O05599,P001,1,434.87
OI001210,O01095,P003,2,118.59
OI001211,O06132,P038,3,452.1
OI001212,O05365,P041,1,27.35
OI001213,O05409,P020,1,314.35
OI001214,O02204,P042,1,412.79
OI001215,O02853,P036,2,175.07
OI001216,O03600,P025,1,113.89
OI001217,O01403,P028,2,195.09
OI001218,O01385,P039,3,463.69
OI001219,O05136,P013,3,393.87
OI001220,O03901,P041,3,27.35
OI001221,O05700,P029,1,236.35
OI001222,O05807,P032,3,332.9
OI001223,O07539,P033,2,148.91
OI001224,O04189,P008,3,250.99
OI001225,O00177,P008,3,250.99
OI001226,O02052,P025,2,113.89
OI001227,O07003,P046,3,434.05
OI001228,O01301,P045,3,127.95
OI001229,O02262,P001,3,434.87
OI001230,O02705,P032,3,332.9
OI001231,O00670,P006,1,150.34
OI001232,O07798,P036,2,175.07
OI001233,O04280,P028,1,195.09
OI001234,O00649,P041,3,27.35
OI001235,O07255,P026,2,72.75
OI001236,O02968,P013,2,393.87
OI001237,O04383,P021,3,138.44
OI001238,O00372,P006,3,150.34
OI001239,O04536,P041,1,27.35
OI001240,O04996,P039,2,463.69
OI001241,O01520,P005,2,87.63
OI001242,O06669,P047,2,57.61
OI001243,O07211,P029,1,236.35
OI001244,O02351,P034,2,409.57
OI001245,O04383,P030,2,307.18
OI001246,O05664,P046,1,434.05
OI001247,O02971,P010,2,256.1
OI001248,O02601,P026,1,72.75
OI001249,O02808,P039,2,463.69
OI001250,O01839,P021,3,138.44
OI001251,O06516,P035,2,460.91
OI001252,O04940,P027,3,289.15
OI001253,O04880,P030,3,307.18
OI001254,O04374,P005,3,87.63
OI001255,O05919,P033,1,148.91
OI001256,O03304,P008,3,250.99
OI001257,O06848,P043,1,168.2
OI001258,O05854,P049,2,487.24
OI001259,O03487,P007,3,367.49
OI001260,O07295,P043,2,168.2
OI001261,O02013,P030,3,307.18
OI001262,O00979,P027,3,289.15
OI001263,O00289,P010,2,256.1
OI001264,O06908,P020,2,314.35
OI001265,O06201,P015,2,171.09
OI001266,O01502,P048,1,148.8
OI001267,O01743,P010,2,256.1
OI001268,O06727,P002,2,108.31
OI001269,O07081,P017,2,129.35
OI001270,O06735,P044,1,459.43
OI001271,O04567,P039,3,463.69
OI001272,O03639,P031,2,338.07
OI001273,O03574,P037,1,33.11
OI001274,O06179,P045,2,127.95
OI001275,O00778,P033,1,148.91
OI001276,O06270,P012,2,77.76
OI001277,O00807,P011,1,288.91
OI001278,O01165,P030,2,307.18
OI001279,O00441,P006,3,150.34
OI001280,O06079,P035,2,460.91
OI001281,O04886,P017,1,129.35
OI001282,O07842,P013,2,393.87
OI001283,O02724,P037,2,33.11
OI001284,O01608,P040,2,49.2
OI001285,O00462,P032,1,332.9
OI001286,O00418,P019,3,379.83
OI001287,O04586,P046,3,434.05
OI001288,O02999,P017,3,129.35
OI001289,O00994,P027,2,289.15
OI001290,O02546,P039,1,463.69
OI001291,O04901,P006,1,150.34
OI001292,O03527,P034,2,409.57
OI001293,O07097,P048,2,148.8
OI001294,O01257,P013,1,393.87
OI001295,O05028,P017,2,129.35
OI001296,O02040,P037,2,33.11
OI001297,O03499,P029,1,236.35
OI001298,O06003,P023,3,48.88
OI001299,O02933,P010,3,256.1
OI001300,O00611,P050,3,134.82
OI001301,O03655,P030,2,307.18
OI001302,O03848,P016,1,181.07
OI001303,O06523,P019,2,379.83
OI001304,O06811,P001,1,434.87
OI001305,O01332,P045,3,127.95
OI001306,O05136,P043,3,168.2
OI001307,O07270,P018,2,411.57
OI001308,O04162,P048,1,148.8
OI001309,O06269,P022,3,106.63
OI001310,O05078,P035,2,460.91
OI001311,O00682,P021,3,138.44
OI001312,O00693,P030,1,307.18
OI001313,O05456,P015,2,171.09
OI001314,O06600,P010,3,256.1
OI001315,O05752,P045,2,127.95
OI001316,O05791,P019,1,379.83
OI001317,O00280,P023,2,48.88
OI001318,O04040,P049,1,487.24
OI001319,O05074,P048,1,148.8
OI001320,O07079,P047,2,57.61
OI001321,O03177,P041,1,27.35
OI001322,O05233,P049,1,487.24
OI001323,O04273,P045,3,127.95
OI001324,O06042,P039,1,463.69
OI001325,O03901,P013,1,393.87
OI001326,O07961,P042,3,412.79
OI001327,O04593,P017,3,129.35
OI001328,O03733,P027,2,289.15
OI001329,O03939,P021,2,138.44
OI001330,O04657,P028,2,195.09
OI001331,O03421,P001,3,434.87
OI001332,O00089,P027,1,289.15
OI001333,O03804,P042,2,412.79
OI001334,O04837,P041,2,27.35
OI001335,O05189,P035,2,460.91
OI001336,O07043,P027,3,289.15
OI001337,O05975,P036,1,175.07
OI001338,O07907,P034,3,409.57
OI001339,O07729,P017,1,129.35
OI001340,O03189,P014,1,385.11
OI001341,O02462,P004,1,32.68
OI001342,O07479,P037,3,33.11
OI001343,O02659,P023,2,48.88
OI001344,O05558,P021,1,138.44
OI001345,O04273,P028,2,195.09
OI001346,O04113,P018,3,411.57
OI001347,O03768,P028,3,195.09
OI001348,O06106,P015,2,171.09
OI001349,O05471,P001,3,434.87
OI001350,O00823,P017,2,129.35
OI001351,O06537,P050,3,134.82
OI001352,O01114,P001,2,434.87
OI001353,O01185,P003,2,118.59
OI001354,O06941,P006,2,150.34
OI001355,O05732,P044,3,459.43
OI001356,O03336,P010,2,256.1
OI001357,O00032,P045,2,127.95
OI001358,O01091,P031,3,338.07
OI001359,O05550,P022,1,106.63
OI001360,O01021,P018,1,411.57
OI001361,O04412,P006,2,150.34
OI001362,O03003,P003,2,118.59
OI001363,O02119,P038,1,452.1
OI001364,O06946,P022,2,106.63
OI001365,O01589,P023,3,48.88
OI001366,O04422,P044,3,459.43
OI001367,O06063,P006,2,150.34
OI001368,O00483,P037,3,33.11
OI001369,O00602,P038,1,452.1
OI001370,O07714,P029,1,236.35
OI001371,O07119,P024,2,46.67
OI001372,O04048,P031,3,338.07
OI001373,O01710,P010,1,256.1
OI001374,O04495,P047,1,57.61
OI001375,O06637,P035,1,460.91
OI001376,O00344,P024,3,46.67
OI001377,O06567,P012,3,77.76
OI001378,O02837,P012,2,77.76
OI001379,O02987,P003,2,118.59
OI001380,O01047,P044,2,459.43
OI001381,O04364,P019,2,379.83
OI001382,O07380,P025,1,113.89
OI001383,O03234,P045,3,127.95
OI001384,O07203,P049,2,487.24
OI001385,O00759,P022,1,106.63
OI001386,O02010,P023,1,48.88
OI001387,O04503,P016,3,181.07
OI001388,O03749,P022,1,106.63
OI001389,O03267,P036,3,175.07
OI001390,O07038,P017,1,129.35
OI001391,O05407,P039,3,463.69
OI001392,O01548,P018,2,411.57
OI001393,O07886,P001,3,434.87
OI001394,O06601,P016,3,181.07
OI001395,O05268,P044,1,459.43
OI001396,O05119,P010,3,256.1
OI001397,O04196,P041,1,27.35
OI001398,O07369,P022,2,106.63
OI001399,O07557,P025,3,113.89
OI001400,O04681,P011,3,288.91
OI001401,O06083,P032,2,332.9
OI001402,O01484,P010,1,256.1
OI001403,O03230,P032,1,332.9
OI001404,O00383,P002,1,108.31
OI001405,O04204,P038,3,452.1
OI001406,O06703,P032,1,332.9
OI001407,O00256,P039,3,463.69
OI001408,O05432,P003,3,118.59
OI001409,O01921,P019,2,379.83
OI001410,O00589,P033,2,148.91
OI001411,O03799,P035,3,460.91
OI001412,O00542,P013,2,393.87
OI001413,O04604,P039,1,463.69
OI001414,O03274,P032,2,332.9
OI001415,O06624,P013,3,393.87
OI001416,O00500,P011,2,288.91
OI001417,O01842,P023,2,48.88
OI001418,O02369,P035,2,460.91
OI001419,O04910,P016,1,181.07
OI001420,O05190,P008,1,250.99
OI001421,O03523,P024,1,46.67
OI001422,O02339,P028,1,195.09
OI001423,O02489,P001,1,434.87
OI001424,O07663,P036,1,175.07
OI001425,O01059,P030,3,307.18
OI001426,O02264,P017,2,129.35
OI001427,O01922,P039,1,463.69
OI001428,O04182,P022,2,106.63
OI001429,O02585,P046,2,434.05
OI001430,O05148,P042,2,412.79
OI001431,O03346,P037,2,33.11
OI001432,O07226,P013,2,393.87
OI001433,O03358,P027,1,289.15
OI001434,O01955,P019,1,379.83
OI001435,O01458,P023,3,48.88
OI001436,O07270,P019,1,379.83
OI001437,O07750,P011,3,288.91
OI001438,O04682,P046,1,434.05
OI001439,O04377,P046,1,434.05
OI001440,O00072,P021,2,138.44
OI001441,O00455,P038,1,452.1
OI001442,O05667,P024,2,46.67
OI001443,O00996,P043,3,168.2
OI001444,O07580,P017,2,129.35
OI001445,O06637,P033,1,148.91
OI001446,O03155,P016,3,181.07
OI001447,O05432,P033,1,148.91
OI001448,O00414,P023,2,48.88
OI001449,O07824,P013,1,393.87
OI001450,O04296,P010,1,256.1
OI001451,O02114,P025,1,113.89
OI001452,O01905,P043,1,168.2
OI001453,O01144,P049,2,487.24
OI001454,O00302,P032,2,332.9
OI001455,O03036,P040,2,49.2
OI001456,O00743,P044,3,459.43
OI001457,O02814,P015,2,171.09
OI001458,O05196,P003,1,118.59
OI001459,O02607,P022,2,106.63
OI001460,O01150,P005,1,87.63
OI001461,O05707,P033,1,148.91
OI001462,O05262,P042,1,412.79
OI001463,O04333,P034,2,409.57
OI001464,O00930,P003,1,118.59
OI001465,O00868,P003,1,118.59
