order_id,user_id,order_date,order_status,total_amount,items_count
O00452,U08428,2024-06-29 00:00:00,cancelled,1828.24,4
O00453,U09527,2024-05-17 00:00:00,completed,1045.1,2
O00454,U09412,2024-10-29 00:00:00,completed,150.02,2
O00455,U00860,2024-08-23 00:00:00,completed,1227.94,5
O00456,U06770,2024-06-23 00:00:00,completed,1202.13,1
O00457,U00718,2024-09-29 00:00:00,completed,1405.44,5
O00458,U00454,2024-04-17 00:00:00,completed,1061.07,7
O00459,U07089,2024-01-31 00:00:00,completed,1423.48,6
O00460,U01423,2024-05-02 00:00:00,completed,957.49,7
O00461,U05814,2024-04-11 00:00:00,completed,196.54,6
O00462,U05881,2024-09-04 00:00:00,completed,1715.58,2
O00463,U09011,2024-05-12 00:00:00,completed,1610.95,1
O00464,U04610,2024-11-27 00:00:00,completed,257.33,3
O00465,U00518,2024-05-27 00:00:00,completed,1759.35,7
O00466,U00597,2024-03-21 00:00:00,completed,226.69,4
O00467,U09913,2024-07-21 00:00:00,completed,126.61,6
O00468,U01301,2024-06-12 00:00:00,completed,1661.63,1
O00469,U09669,2024-03-11 00:00:00,completed,1184.7,5
O00470,U07672,2024-04-06 00:00:00,completed,1067.34,2
O00471,U09005,2024-12-20 00:00:00,pending,1099.15,4
O00472,U03054,2024-03-05 00:00:00,completed,350.21,4
O00473,U08022,2024-03-08 00:00:00,completed,537.85,1
O00474,U06528,2024-07-12 00:00:00,completed,231.1,4
O00475,U03393,2024-11-18 00:00:00,completed,224.14,7
O00476,U02255,2024-05-23 00:00:00,cancelled,972.5,5
O00477,U07302,2024-02-29 00:00:00,completed,125.61,6
O00478,U06611,2024-03-15 00:00:00,completed,1191.7,5
O00479,U05590,2024-11-27 00:00:00,pending,694.09,3
O00480,U09539,2024-08-04 00:00:00,completed,1162.74,3
O00481,U03736,2024-10-13 00:00:00,completed,945.7,4
O00482,U02678,2024-02-14 00:00:00,completed,1139.98,4
O00483,U03640,2024-04-08 00:00:00,completed,768.86,2
O00484,U00829,2024-06-23 00:00:00,completed,619.26,4
O00485,U07922,2024-06-21 00:00:00,completed,1023.69,7
O00486,U09161,2024-05-08 00:00:00,completed,1558.82,5
O00487,U07181,2024-10-10 00:00:00,cancelled,112.38,4
O00488,U02301,2024-11-17 00:00:00,completed,1485.91,2
O00489,U07033,2024-08-27 00:00:00,cancelled,522.27,5
O00490,U03697,2024-09-28 00:00:00,pending,254.88,4
O00491,U05635,2024-05-18 00:00:00,completed,769.22,7
O00492,U07820,2024-08-22 00:00:00,completed,1697.48,1
O00493,U07856,2024-01-26 00:00:00,completed,1102.65,5
O00494,U00092,2024-10-10 00:00:00,completed,674.79,4
O00495,U02659,2024-07-16 00:00:00,completed,1118.68,2
O00496,U05436,2024-11-24 00:00:00,completed,1042.74,3
O00497,U07018,2024-08-19 00:00:00,completed,675.2,4
O00498,U00549,2024-08-24 00:00:00,completed,1079.65,5
O00499,U05738,2024-09-01 00:00:00,completed,1941.71,5
O00500,U09072,2024-04-24 00:00:00,cancelled,770.21,1
O00501,U01801,2024-01-15 00:00:00,pending,1248.06,1
O00502,U07703,2024-05-11 00:00:00,pending,1039.85,4
O00503,U01795,2024-09-08 00:00:00,completed,1771.1,7
O00504,U00696,2024-07-29 00:00:00,completed,1228.34,3
O00505,U09227,2024-03-23 00:00:00,completed,899.3,5
O00506,U03088,2024-05-19 00:00:00,completed,1705.49,4
O00507,U08504,2024-07-02 00:00:00,completed,70.31,7
O00508,U02711,2024-10-07 00:00:00,completed,1095.09,7
O00509,U00606,2024-12-24 00:00:00,completed,330.55,1
O00510,U09040,2024-11-03 00:00:00,completed,1995.22,2
O00511,U04712,2024-11-16 00:00:00,completed,1215.11,6
O00512,U07191,2024-08-04 00:00:00,completed,200.06,6
O00513,U04444,2024-06-22 00:00:00,completed,382.26,2
O00514,U08949,2024-10-02 00:00:00,completed,1509.76,6
O00515,U08299,2024-09-11 00:00:00,completed,1560.3,1
O00516,U03892,2024-06-20 00:00:00,completed,1040.14,2
O00517,U03540,2024-07-08 00:00:00,completed,488.35,3
O00518,U09505,2024-07-25 00:00:00,completed,1075.96,3
O00519,U08248,2024-08-26 00:00:00,completed,102.95,1
O00520,U09575,2024-02-19 00:00:00,completed,1857.97,7
O00521,U02969,2024-02-22 00:00:00,completed,1263.57,2
O00522,U06205,2024-04-17 00:00:00,completed,939.23,5
O00523,U09325,2024-07-26 00:00:00,completed,1144.68,4
O00524,U08591,2024-03-05 00:00:00,completed,1707.34,4
O00525,U09328,2024-02-19 00:00:00,completed,1789.22,4
O00526,U04056,2024-05-24 00:00:00,completed,1611.78,1
O00527,U09123,2024-11-18 00:00:00,completed,1635.77,3
O00528,U06057,2024-02-15 00:00:00,completed,1571.12,3
O00529,U08281,2024-09-14 00:00:00,completed,832.34,4
O00530,U08631,2024-06-05 00:00:00,completed,1583.23,2
O00531,U00334,2024-02-29 00:00:00,completed,783.21,6
O00532,U08108,2024-01-28 00:00:00,completed,813.93,3
O00533,U00589,2024-04-19 00:00:00,cancelled,1746.94,4
O00534,U06459,2024-06-23 00:00:00,completed,1575.21,6
O00535,U06439,2024-09-10 00:00:00,completed,1499.49,4
O00536,U09408,2024-01-27 00:00:00,refunded,262.51,3
O00537,U07255,2024-05-17 00:00:00,completed,1034.37,1
O00538,U00546,2024-11-10 00:00:00,completed,1654.88,3
O00539,U03305,2024-06-12 00:00:00,completed,681.01,5
O00540,U00635,2024-01-09 00:00:00,completed,1888.72,2
O00541,U00774,2024-12-23 00:00:00,completed,1490.53,2
O00542,U07188,2024-12-06 00:00:00,completed,1124.94,1
O00543,U03563,2024-06-04 00:00:00,refunded,1474.71,1
O00544,U06945,2024-11-01 00:00:00,completed,359.03,1
O00545,U03238,2024-07-17 00:00:00,completed,1853.71,5
O00546,U02633,2024-08-23 00:00:00,completed,1577.25,7
O00547,U05999,2024-11-21 00:00:00,completed,1323.01,4
O00548,U02572,2024-11-25 00:00:00,cancelled,1005.94,1
O00549,U05304,2024-11-06 00:00:00,completed,84.59,7
O00550,U05380,2024-08-15 00:00:00,completed,744.5,2
O00551,U01316,2024-12-27 00:00:00,completed,429.23,7
O00552,U02533,2024-10-26 00:00:00,pending,151.29,3
O00553,U01716,2024-07-22 00:00:00,completed,1889.3,4
O00554,U02639,2024-04-22 00:00:00,completed,1856.36,5
O00555,U02819,2024-01-16 00:00:00,pending,1833.82,3
O00556,U00512,2024-01-10 00:00:00,completed,142.84,4
O00557,U05754,2024-10-20 00:00:00,completed,1007.43,1
O00558,U00800,2024-10-10 00:00:00,completed,1288.03,2
O00559,U00716,2024-11-22 00:00:00,completed,311.81,3
O00560,U02182,2024-07-22 00:00:00,completed,1368.42,7
O00561,U00454,2024-04-23 00:00:00,completed,671.05,6
O00562,U04351,2024-04-01 00:00:00,completed,1151.39,3
O00563,U01663,2024-03-10 00:00:00,pending,1101.74,1
O00564,U09338,2024-05-31 00:00:00,completed,691.72,6
O00565,U02270,2024-10-16 00:00:00,completed,1610.51,4
O00566,U03324,2024-11-01 00:00:00,completed,1168.16,7
O00567,U01268,2024-12-15 00:00:00,completed,1868.51,3
O00568,U07052,2024-09-30 00:00:00,completed,1536.97,4
O00569,U01539,2024-08-15 00:00:00,completed,1462.96,3
O00570,U03898,2024-11-07 00:00:00,refunded,1307.68,2
O00571,U03143,2024-08-05 00:00:00,completed,149.7,1
O00572,U09042,2024-10-14 00:00:00,completed,1412.89,4
O00573,U08945,2024-10-16 00:00:00,cancelled,1591.01,4
O00574,U01761,2024-03-28 00:00:00,completed,353.43,5
O00575,U06559,2024-08-02 00:00:00,completed,1937.04,4
O00576,U06964,2024-10-04 00:00:00,pending,1792.32,3
O00577,U00693,2024-02-13 00:00:00,completed,1003.77,4
O00578,U08670,2024-07-23 00:00:00,refunded,369.57,6
O00579,U09068,2024-08-11 00:00:00,cancelled,571.26,5
O00580,U07126,2024-11-19 00:00:00,completed,1655.11,6
O00581,U05452,2024-10-27 00:00:00,pending,1997.97,3
O00582,U03678,2024-04-14 00:00:00,completed,1626.16,6
O00583,U02509,2024-01-26 00:00:00,cancelled,1119.28,3
O00584,U08170,2024-10-22 00:00:00,completed,1255.74,6
O00585,U08765,2024-04-26 00:00:00,completed,1134.49,5
O00586,U03004,2024-07-24 00:00:00,completed,138.16,5
O00587,U00778,2024-12-11 00:00:00,completed,1218.01,5
O00588,U00347,2024-08-27 00:00:00,completed,1464.09,2
O00589,U00322,2024-05-05 00:00:00,completed,499.65,1
O00590,U03606,2024-07-31 00:00:00,cancelled,1045.06,6
O00591,U09816,2024-12-07 00:00:00,completed,91.78,7
O00592,U04562,2024-06-01 00:00:00,completed,1078.37,2
O00593,U07905,2024-10-20 00:00:00,completed,1005.26,6
O00594,U02915,2024-03-28 00:00:00,cancelled,1813.59,6
O00595,U07310,2024-06-12 00:00:00,completed,988.5,3
O00596,U04847,2024-05-31 00:00:00,completed,231.12,5
O00597,U00267,2024-06-17 00:00:00,completed,627.73,7
O00598,U05829,2024-05-25 00:00:00,completed,94.72,6
O00599,U06331,2024-09-02 00:00:00,completed,1030.68,5
O00600,U01818,2024-08-04 00:00:00,pending,1233.04,4
O00601,U06402,2024-05-19 00:00:00,completed,1278.84,1
O00602,U03185,2024-10-05 00:00:00,cancelled,110.47,2
O00603,U00714,2024-12-20 00:00:00,cancelled,1702.1,4
O00604,U07046,2024-07-28 00:00:00,completed,1301.51,4
O00605,U09487,2024-10-22 00:00:00,completed,1857.64,6
O00606,U08596,2024-06-27 00:00:00,completed,1631.01,4
O00607,U09884,2024-09-16 00:00:00,completed,1879.48,5
O00608,U01127,2024-07-07 00:00:00,pending,1426.29,7
O00609,U04309,2024-07-07 00:00:00,completed,1900.92,6
O00610,U08376,2024-11-17 00:00:00,completed,938.24,4
O00611,U04510,2024-04-02 00:00:00,completed,1204.45,7
O00612,U07107,2024-02-15 00:00:00,completed,735.37,7
O00613,U07200,2024-03-17 00:00:00,completed,112.47,3
O00614,U03985,2024-04-04 00:00:00,completed,1209.65,3
O00615,U00894,2024-10-07 00:00:00,completed,1782.53,4
O00616,U03771,2024-06-10 00:00:00,pending,1461.28,6
O00617,U09418,2024-06-16 00:00:00,completed,678.97,3
O00618,U08413,2024-01-22 00:00:00,completed,783.22,2
O00619,U02108,2024-03-17 00:00:00,completed,1714.38,5
O00620,U08636,2024-06-07 00:00:00,pending,636.46,7
O00621,U05672,2024-07-10 00:00:00,completed,232.71,1
O00622,U08372,2024-12-18 00:00:00,completed,1840.85,1
O00623,U03535,2024-03-17 00:00:00,completed,1487.85,5
O00624,U04189,2024-11-17 00:00:00,cancelled,669.29,5
O00625,U01405,2024-03-11 00:00:00,completed,65.21,2
O00626,U02625,2024-04-24 00:00:00,cancelled,1279.14,5
O00627,U09776,2024-05-17 00:00:00,cancelled,1955.91,4
O00628,U00551,2024-08-02 00:00:00,completed,636.04,6
O00629,U05225,2024-04-17 00:00:00,completed,1316.55,7
O00630,U08879,2024-04-14 00:00:00,completed,518.21,1
O00631,U07871,2024-06-30 00:00:00,completed,1227.54,4
O00632,U02981,2024-08-17 00:00:00,refunded,445.73,4
O00633,U08571,2024-09-03 00:00:00,completed,1780.08,2
O00634,U03591,2024-04-17 00:00:00,completed,835.73,2
O00635,U02865,2024-03-28 00:00:00,completed,747.09,3
O00636,U02654,2024-12-30 00:00:00,completed,1815.12,6
O00637,U05888,2024-04-02 00:00:00,cancelled,1682.64,5
O00638,U08997,2024-04-25 00:00:00,completed,1828.54,3
O00639,U04221,2024-10-01 00:00:00,completed,1582.3,5
O00640,U02787,2024-09-04 00:00:00,completed,328.9,3
O00641,U08932,2024-04-19 00:00:00,completed,310.45,4
O00642,U01505,2024-05-12 00:00:00,completed,1548.88,7
O00643,U06419,2024-09-25 00:00:00,completed,467.51,5
O00644,U09800,2024-10-24 00:00:00,completed,755.1,1
O00645,U09075,2024-07-18 00:00:00,pending,149.67,5
O00646,U07713,2024-01-25 00:00:00,completed,660.27,5
O00647,U09802,2024-06-28 00:00:00,completed,537.58,1
O00648,U04552,2024-02-16 00:00:00,completed,1168.25,2
O00649,U01291,2024-01-13 00:00:00,completed,295.78,5
O00650,U00151,2024-03-12 00:00:00,pending,1523.34,2
O00651,U05136,2024-02-24 00:00:00,cancelled,179.59,1
O00652,U09657,2024-07-30 00:00:00,completed,1652.4,5
O00653,U02476,2024-04-24 00:00:00,completed,840.15,4
O00654,U00718,2024-05-02 00:00:00,completed,1174.22,4
O00655,U08608,2024-04-19 00:00:00,completed,238.47,4
O00656,U00212,2024-09-11 00:00:00,completed,1086.11,1
O00657,U01870,2024-02-28 00:00:00,completed,1010.5,1
O00658,U02039,2024-05-06 00:00:00,completed,1247.62,3
O00659,U06733,2024-08-29 00:00:00,completed,1389.02,1
O00660,U07114,2024-06-01 00:00:00,pending,544.88,7
O00661,U06512,2024-05-28 00:00:00,completed,894.13,4
O00662,U04142,2024-09-05 00:00:00,completed,1472.7,3
O00663,U00896,2024-06-04 00:00:00,completed,710.46,2
O00664,U06299,2024-11-07 00:00:00,completed,498.56,6
O00665,U00501,2024-10-19 00:00:00,completed,784.89,7
O00666,U05253,2024-04-20 00:00:00,completed,1252.86,6
O00667,U01064,2024-09-14 00:00:00,completed,1397.3,7
O00668,U08909,2024-07-24 00:00:00,refunded,1539.23,3
O00669,U03373,2024-08-10 00:00:00,completed,951.09,4
O00670,U04510,2024-03-27 00:00:00,completed,940.99,7
O00671,U01856,2024-10-28 00:00:00,refunded,641.9,1
O00672,U01632,2024-03-25 00:00:00,cancelled,1040.42,6
O00673,U08325,2024-03-23 00:00:00,completed,1858.19,3
O00674,U08357,2024-04-24 00:00:00,completed,240.28,6
O00675,U09002,2024-03-23 00:00:00,completed,943.58,7
O00676,U00938,2024-06-10 00:00:00,pending,697.13,4
O00677,U04390,2024-07-04 00:00:00,completed,148.71,1
O00678,U02280,2024-08-21 00:00:00,cancelled,1054.34,3
O00679,U02001,2024-10-18 00:00:00,completed,514.98,4
O00680,U07898,2024-01-19 00:00:00,completed,1971.99,4
O00681,U09586,2024-02-14 00:00:00,cancelled,1989.83,2
O00682,U04901,2024-05-16 00:00:00,completed,1174.88,3
O00683,U05545,2024-05-03 00:00:00,cancelled,70.62,6
O00684,U09859,2024-12-12 00:00:00,completed,1349.17,5
O00685,U03397,2024-08-02 00:00:00,cancelled,865.08,1
O00686,U07388,2024-02-01 00:00:00,completed,1542.35,2
O00687,U07570,2024-01-07 00:00:00,completed,839.62,2
O00688,U04856,2024-12-20 00:00:00,completed,244.84,2
O00689,U02934,2024-08-10 00:00:00,completed,798.34,4
O00690,U06483,2024-06-08 00:00:00,completed,870.14,7
O00691,U03554,2024-03-13 00:00:00,completed,1595.86,4
O00692,U06171,2024-07-31 00:00:00,completed,1946.02,5
O00693,U01680,2024-02-29 00:00:00,cancelled,1733.74,3
O00694,U04258,2024-07-23 00:00:00,completed,131.83,7
O00695,U00256,2024-10-03 00:00:00,completed,311.57,3
O00696,U09923,2024-01-22 00:00:00,completed,1263.45,1
O00697,U02418,2024-01-24 00:00:00,completed,1608.19,5
O00698,U00055,2024-03-09 00:00:00,completed,857.91,2
O00699,U08380,2024-01-30 00:00:00,completed,582.09,4
O00700,U03364,2024-07-09 00:00:00,completed,956.32,1
O00701,U00004,2024-09-26 00:00:00,completed,1193.41,1
O00702,U04044,2024-09-05 00:00:00,completed,1646.93,4
O00703,U00187,2024-09-28 00:00:00,refunded,402.18,5
O00704,U03466,2024-06-14 00:00:00,cancelled,1431.03,5
O00705,U03986,2024-05-19 00:00:00,completed,1804.25,5
O00706,U03319,2024-09-02 00:00:00,completed,1725.68,1
O00707,U05255,2024-11-23 00:00:00,completed,1295.65,5
O00708,U04133,2024-06-19 00:00:00,completed,1772.5,2
O00709,U08520,2024-06-14 00:00:00,completed,1103.02,4
O00710,U02422,2024-04-19 00:00:00,pending,1307.64,2
O00711,U08190,2024-08-30 00:00:00,completed,1963.21,2
O00712,U01008,2024-04-16 00:00:00,completed,645.9,4
O00713,U03117,2024-08-01 00:00:00,completed,903.44,4
O00714,U02776,2024-01-14 00:00:00,completed,1401.46,2
O00715,U05949,2024-05-25 00:00:00,completed,1740.65,7
O00716,U02883,2024-05-03 00:00:00,completed,700.04,4
O00717,U01171,2024-04-21 00:00:00,pending,265.12,2
O00718,U07213,2024-07-26 00:00:00,completed,1153.3,3
O00719,U09673,2024-01-17 00:00:00,completed,1137.43,4
O00720,U02918,2024-01-18 00:00:00,completed,1087.83,4
O00721,U02486,2024-10-15 00:00:00,cancelled,610.87,7
O00722,U09308,2024-03-25 00:00:00,completed,967.99,2
O00723,U05341,2024-05-16 00:00:00,completed,1111.81,6
O00724,U05074,2024-08-02 00:00:00,completed,1172.92,1
O00725,U04238,2024-04-04 00:00:00,completed,679.63,4
O00726,U07099,2024-08-20 00:00:00,completed,1048.3,4
O00727,U07635,2024-08-30 00:00:00,completed,585.99,6
O00728,U04417,2024-02-06 00:00:00,completed,1692.64,2
O00729,U07918,2024-10-09 00:00:00,completed,892.62,5
O00730,U06411,2024-11-08 00:00:00,completed,1601.94,5
O00731,U00585,2024-03-17 00:00:00,completed,292.35,1
O00732,U07831,2024-11-16 00:00:00,completed,1884.38,6
O00733,U04831,2024-03-25 00:00:00,completed,830.97,2
O00734,U09637,2024-06-22 00:00:00,completed,704.18,7
O00735,U03316,2024-04-28 00:00:00,completed,1352.43,7
O00736,U02492,2024-07-18 00:00:00,completed,900.77,1
O00737,U03758,2024-04-29 00:00:00,completed,730.4,2
O00738,U07347,2024-12-05 00:00:00,completed,381.89,7
O00739,U09051,2024-10-15 00:00:00,completed,1178.07,2
O00740,U00250,2024-10-23 00:00:00,cancelled,1154.79,4
O00741,U05353,2024-09-03 00:00:00,completed,1598.18,1
O00742,U03596,2024-08-12 00:00:00,completed,1464.4,4
O00743,U08246,2024-04-01 00:00:00,completed,483.99,6
O00744,U07471,2024-10-10 00:00:00,completed,296.85,3
O00745,U07154,2024-03-20 00:00:00,completed,285.03,7
O00746,U00296,2024-12-03 00:00:00,completed,630.71,6
O00747,U03192,2024-05-30 00:00:00,completed,432.78,3
O00748,U02423,2024-10-22 00:00:00,completed,424.12,5
O00749,U05877,2024-10-05 00:00:00,completed,708.44,6
O00750,U00996,2024-01-21 00:00:00,completed,77.35,2
O00751,U08813,2024-07-08 00:00:00,completed,1714.35,2
O00752,U06168,2024-04-27 00:00:00,completed,332.4,5
O00753,U03670,2024-04-28 00:00:00,cancelled,1598.65,2
O00754,U08351,2024-11-16 00:00:00,completed,992.59,1
O00755,U02220,2024-11-17 00:00:00,cancelled,140.3,3
O00756,U07025,2024-11-22 00:00:00,pending,1766.61,4
O00757,U01826,2024-08-04 00:00:00,completed,651.83,6
O00758,U07377,2024-07-22 00:00:00,completed,1165.21,6
O00759,U07695,2024-10-04 00:00:00,completed,1453.48,5
O00760,U04258,2024-05-12 00:00:00,cancelled,52.9,7
O00761,U02077,2024-09-26 00:00:00,completed,1551.15,4
O00762,U03072,2024-03-04 00:00:00,cancelled,256.54,4
O00763,U02036,2024-03-12 00:00:00,cancelled,421.83,7
O00764,U00706,2024-05-08 00:00:00,completed,352.4,5
O00765,U01096,2024-07-09 00:00:00,completed,1560.53,1
O00766,U07432,2024-06-11 00:00:00,completed,1937.45,4
O00767,U09308,2024-07-07 00:00:00,pending,895.38,4
O00768,U09872,2024-09-22 00:00:00,cancelled,1480.18,7
O00769,U03952,2024-04-24 00:00:00,completed,1325.33,1
O00770,U06060,2024-08-04 00:00:00,pending,476.64,2
O00771,U08084,2024-01-23 00:00:00,completed,907.32,5
O00772,U01110,2024-01-29 00:00:00,completed,1329.31,5
O00773,U04438,2024-05-27 00:00:00,cancelled,1401.03,2
O00774,U09894,2024-11-22 00:00:00,completed,1277.27,3
O00775,U06535,2024-03-02 00:00:00,completed,1236.87,2
O00776,U03091,2024-11-28 00:00:00,completed,1623.55,7
O00777,U01918,2024-09-28 00:00:00,completed,1245.1,3
O00778,U05699,2024-10-23 00:00:00,completed,1724.74,4
O00779,U02997,2024-12-11 00:00:00,completed,345.06,7
O00780,U08468,2024-11-22 00:00:00,completed,1531.83,6
O00781,U09037,2024-12-15 00:00:00,completed,1173.8,1
O00782,U07085,2024-08-24 00:00:00,completed,157.86,7
O00783,U06803,2024-09-23 00:00:00,completed,100.57,6
O00784,U02479,2024-12-24 00:00:00,completed,1549.61,6
O00785,U02215,2024-12-04 00:00:00,pending,1836.14,6
O00786,U01313,2024-02-28 00:00:00,completed,1228.04,1
O00787,U01189,2024-10-23 00:00:00,completed,1552.61,1
O00788,U07902,2024-04-08 00:00:00,completed,898.41,2
O00789,U02791,2024-08-24 00:00:00,pending,1079.18,5
O00790,U04015,2024-07-23 00:00:00,completed,1015.95,2
O00791,U03240,2024-09-04 00:00:00,completed,544.6,6
O00792,U07162,2024-10-16 00:00:00,completed,1855.24,5
O00793,U07363,2024-03-07 00:00:00,cancelled,848.4,7
O00794,U08883,2024-10-29 00:00:00,completed,609.06,6
O00795,U01187,2024-01-16 00:00:00,completed,742.41,5
O00796,U05746,2024-12-24 00:00:00,completed,1207.75,7
O00797,U02101,2024-01-04 00:00:00,completed,335.82,7
O00798,U06638,2024-08-25 00:00:00,completed,725.61,6
O00799,U00072,2024-08-10 00:00:00,pending,962.39,2
O00800,U08630,2024-08-18 00:00:00,completed,1867.04,6
O00801,U02321,2024-07-21 00:00:00,completed,551.08,7
O00802,U04374,2024-04-13 00:00:00,completed,1175.5,4
O00803,U04833,2024-07-24 00:00:00,completed,542.09,2
O00804,U05798,2024-01-10 00:00:00,completed,102.62,4
O00805,U07219,2024-11-11 00:00:00,completed,1087.7,1
O00806,U01624,2024-10-14 00:00:00,completed,106.8,7
O00807,U00275,2024-12-26 00:00:00,completed,1357.12,4
O00808,U05079,2024-04-17 00:00:00,completed,767.24,4
O00809,U08915,2024-02-06 00:00:00,completed,1567.58,1
O00810,U03835,2024-08-27 00:00:00,completed,1554.9,3
O00811,U02655,2024-05-10 00:00:00,completed,886.18,5
O00812,U08628,2024-09-14 00:00:00,completed,1501.01,7
O00813,U00712,2024-12-28 00:00:00,completed,1461.04,1
O00814,U00196,2024-01-15 00:00:00,completed,1003.03,2
O00815,U02356,2024-09-10 00:00:00,refunded,724.89,7
O00816,U06718,2024-11-02 00:00:00,completed,1319.47,5
O00817,U05732,2024-04-09 00:00:00,pending,1421.35,6
O00818,U03818,2024-08-03 00:00:00,completed,496.3,6
O00819,U00981,2024-04-07 00:00:00,refunded,1115.71,6
O00820,U07221,2024-04-07 00:00:00,completed,545.46,2
O00821,U08343,2024-02-01 00:00:00,completed,978.99,5
O00822,U03498,2024-10-16 00:00:00,completed,1204.8,7
O00823,U06898,2024-07-23 00:00:00,cancelled,105.95,3
O00824,U08422,2024-09-20 00:00:00,cancelled,1411.24,1
O00825,U06695,2024-08-13 00:00:00,completed,271.57,1
O00826,U04322,2024-11-12 00:00:00,refunded,1092.38,4
O00827,U07028,2024-01-19 00:00:00,completed,1384.64,2
O00828,U01605,2024-08-23 00:00:00,completed,89.17,7
O00829,U04747,2024-08-21 00:00:00,cancelled,65.21,7
