user_id,country,device_type,signup_date,customer_segment
U00480,KSA,Mobile,2024-12-10 00:00:00,New
U00481,KSA,Mobile,2024-08-26 00:00:00,Returning
U00482,KSA,Desktop,2024-01-01 00:00:00,New
U00483,UAE,Desktop,2024-04-19 00:00:00,New
U00484,KSA,Mobile,2024-12-03 00:00:00,VIP
U00485,KSA,Mobile,2024-10-01 00:00:00,Returning
U00486,Egypt,Desktop,2024-08-21 00:00:00,VIP
U00487,UAE,Mobile,2024-03-04 00:00:00,New
U00488,UAE,Desktop,2024-08-31 00:00:00,Returning
U00489,Egypt,Mobile,2024-02-22 00:00:00,New
U00490,Kuwait,Mobile,2024-09-18 00:00:00,New
U00491,UAE,Mobile,2024-01-17 00:00:00,New
U00492,KSA,Mobile,2024-10-28 00:00:00,New
U00493,UAE,Mobile,2024-08-21 00:00:00,New
U00494,UAE,Mobile,2024-03-13 00:00:00,New
U00495,UAE,Mobile,2024-12-22 00:00:00,Returning
U00496,UAE,Mobile,2024-03-31 00:00:00,New
U00497,KSA,Mobile,2024-01-06 00:00:00,New
U00498,UAE,Mobile,2024-07-16 00:00:00,New
U00499,Egypt,Mobile,2024-12-30 00:00:00,Returning
U00500,Egypt,Mobile,2024-07-14 00:00:00,New
U00501,KSA,Mobile,2024-10-22 00:00:00,New
U00502,KSA,Mobile,2024-12-12 00:00:00,New
U00503,UAE,Desktop,2024-11-17 00:00:00,Returning
U00504,Oman,Mobile,2024-05-16 00:00:00,New
U00505,KSA,Desktop,2024-09-23 00:00:00,New
U00506,UAE,Mobile,2024-04-25 00:00:00,New
U00507,Egypt,Mobile,2024-02-12 00:00:00,Returning
U00508,Oman,Mobile,2024-08-18 00:00:00,New
U00509,Egypt,Desktop,2024-02-27 00:00:00,Returning
U00510,Qatar,Mobile,2024-07-24 00:00:00,New
U00511,KSA,Mobile,2024-10-20 00:00:00,VIP
U00512,UAE,Mobile,2024-04-03 00:00:00,New
U00513,Egypt,Mobile,2024-02-05 00:00:00,Returning
U00514,Kuwait,Mobile,2024-08-17 00:00:00,New
U00515,UAE,Mobile,2024-08-14 00:00:00,New
U00516,UAE,Mobile,2024-07-01 00:00:00,New
U00517,UAE,Mobile,2024-09-18 00:00:00,Returning
U00518,Oman,Mobile,2024-05-10 00:00:00,VIP
U00519,Egypt,Desktop,2024-03-05 00:00:00,New
U00520,UAE,Desktop,2024-07-04 00:00:00,Returning
U00521,KSA,Mobile,2024-04-26 00:00:00,New
U00522,UAE,Desktop,2024-07-04 00:00:00,Returning
U00523,Egypt,Desktop,2024-09-30 00:00:00,New
U00524,Oman,Mobile,2024-05-30 00:00:00,New
U00525,Oman,Mobile,2024-12-17 00:00:00,New
U00526,UAE,Desktop,2024-05-30 00:00:00,Returning
U00527,UAE,Mobile,2024-02-05 00:00:00,Returning
U00528,UAE,Mobile,2024-11-21 00:00:00,New
U00529,UAE,Desktop,2024-04-04 00:00:00,New
U00530,Kuwait,Mobile,2024-05-13 00:00:00,New
U00531,Oman,Desktop,2024-06-10 00:00:00,New
U00532,Egypt,Desktop,2024-02-13 00:00:00,New
U00533,Egypt,Tablet,2024-10-26 00:00:00,New
U00534,KSA,Mobile,2024-10-09 00:00:00,New
U00535,Qatar,Mobile,2024-12-21 00:00:00,Returning
U00536,Egypt,Mobile,2024-08-27 00:00:00,Returning
U00537,Oman,Mobile,2024-02-21 00:00:00,New
U00538,UAE,Mobile,2024-10-07 00:00:00,Returning
U00539,UAE,Mobile,2024-03-14 00:00:00,New
U00540,UAE,Mobile,2024-10-21 00:00:00,Returning
U00541,Egypt,Mobile,2024-08-25 00:00:00,New
U00542,KSA,Mobile,2024-06-15 00:00:00,Returning
U00543,UAE,Desktop,2024-05-19 00:00:00,New
U00544,KSA,Desktop,2024-05-18 00:00:00,New
U00545,KSA,Desktop,2024-08-22 00:00:00,Returning
U00546,UAE,Mobile,2024-01-03 00:00:00,New
U00547,UAE,Tablet,2024-09-12 00:00:00,New
U00548,KSA,Desktop,2024-10-04 00:00:00,Returning
U00549,KSA,Mobile,2024-01-04 00:00:00,Returning
U00550,Qatar,Mobile,2024-09-26 00:00:00,New
U00551,KSA,Mobile,2024-07-30 00:00:00,New
U00552,Kuwait,Mobile,2024-08-03 00:00:00,New
U00553,KSA,Mobile,2024-09-26 00:00:00,Returning
U00554,KSA,Mobile,2024-01-16 00:00:00,New
U00555,Kuwait,Desktop,2024-03-04 00:00:00,Returning
U00556,UAE,Mobile,2024-08-26 00:00:00,New
U00557,UAE,Mobile,2024-01-16 00:00:00,New
U00558,UAE,Desktop,2024-02-21 00:00:00,New
U00559,Qatar,Mobile,2024-01-19 00:00:00,New
U00560,KSA,Tablet,2024-11-20 00:00:00,Returning
U00561,Qatar,Mobile,2024-04-02 00:00:00,New
U00562,UAE,Tablet,2024-09-17 00:00:00,VIP
U00563,UAE,Mobile,2024-10-24 00:00:00,New
U00564,UAE,Mobile,2024-01-17 00:00:00,New
U00565,UAE,Mobile,2024-04-20 00:00:00,New
U00566,KSA,Desktop,2024-11-23 00:00:00,Returning
U00567,UAE,Desktop,2024-12-25 00:00:00,Returning
U00568,UAE,Mobile,2024-04-03 00:00:00,New
U00569,Egypt,Desktop,2024-01-10 00:00:00,Returning
U00570,UAE,Mobile,2024-07-30 00:00:00,New
U00571,KSA,Mobile,2024-08-24 00:00:00,Returning
U00572,Qatar,Desktop,2024-09-10 00:00:00,Returning
U00573,UAE,Mobile,2024-01-16 00:00:00,Returning
U00574,KSA,Mobile,2024-05-23 00:00:00,Returning
U00575,Kuwait,Desktop,2024-02-11 00:00:00,Returning
U00576,Egypt,Desktop,2024-01-03 00:00:00,VIP
U00577,UAE,Tablet,2024-06-04 00:00:00,New
U00578,Egypt,Desktop,2024-06-21 00:00:00,New
U00579,UAE,Mobile,2024-01-24 00:00:00,Returning
U00580,UAE,Desktop,2024-10-01 00:00:00,Returning
U00581,UAE,Mobile,2024-03-15 00:00:00,New
U00582,Egypt,Tablet,2024-02-09 00:00:00,New
U00583,UAE,Mobile,2024-10-28 00:00:00,Returning
U00584,UAE,Mobile,2024-02-09 00:00:00,VIP
U00585,KSA,Mobile,2024-03-02 00:00:00,New
U00586,UAE,Mobile,2024-08-25 00:00:00,New
U00587,UAE,Mobile,2024-09-01 00:00:00,New
U00588,UAE,Desktop,2024-01-18 00:00:00,New
U00589,UAE,Desktop,2024-05-19 00:00:00,Returning
U00590,UAE,Mobile,2024-03-22 00:00:00,Returning
U00591,UAE,Desktop,2024-07-07 00:00:00,New
U00592,KSA,Mobile,2024-04-17 00:00:00,New
U00593,UAE,Mobile,2024-08-21 00:00:00,Returning
U00594,UAE,Mobile,2024-09-24 00:00:00,New
U00595,Kuwait,Desktop,2024-04-13 00:00:00,New
U00596,UAE,Desktop,2024-05-13 00:00:00,Returning
U00597,KSA,Mobile,2024-12-09 00:00:00,Returning
U00598,UAE,Mobile,2024-02-02 00:00:00,New
U00599,UAE,Mobile,2024-08-24 00:00:00,Returning
U00600,UAE,Mobile,2024-12-01 00:00:00,New
U00601,UAE,Mobile,2024-06-26 00:00:00,New
U00602,UAE,Mobile,2024-01-12 00:00:00,New
U00603,UAE,Desktop,2024-12-16 00:00:00,New
U00604,UAE,Desktop,2024-08-16 00:00:00,New
U00605,UAE,Mobile,2024-11-04 00:00:00,New
U00606,UAE,Mobile,2024-09-25 00:00:00,Returning
U00607,UAE,Mobile,2024-12-23 00:00:00,Returning
U00608,UAE,Desktop,2024-05-10 00:00:00,New
U00609,KSA,Desktop,2024-09-05 00:00:00,New
U00610,KSA,Desktop,2024-02-27 00:00:00,New
U00611,UAE,Mobile,2024-01-04 00:00:00,New
U00612,Qatar,Desktop,2024-08-23 00:00:00,New
U00613,KSA,Mobile,2024-06-21 00:00:00,Returning
U00614,UAE,Mobile,2024-11-17 00:00:00,New
U00615,Kuwait,Mobile,2024-02-05 00:00:00,New
U00616,Egypt,Mobile,2024-10-05 00:00:00,New
U00617,UAE,Desktop,2024-08-24 00:00:00,New
U00618,UAE,Desktop,2024-10-01 00:00:00,VIP
U00619,Oman,Mobile,2024-10-22 00:00:00,New
U00620,Qatar,Mobile,2024-11-23 00:00:00,New
U00621,UAE,Mobile,2024-02-27 00:00:00,Returning
U00622,UAE,Mobile,2024-12-28 00:00:00,New
U00623,UAE,Mobile,2024-01-18 00:00:00,New
U00624,UAE,Desktop,2024-02-05 00:00:00,Returning
U00625,KSA,Tablet,2024-05-08 00:00:00,Returning
U00626,UAE,Desktop,2024-01-01 00:00:00,New
U00627,UAE,Desktop,2024-03-04 00:00:00,New
U00628,Qatar,Mobile,2024-03-02 00:00:00,Returning
U00629,UAE,Mobile,2024-11-26 00:00:00,New
U00630,UAE,Mobile,2024-05-25 00:00:00,New
U00631,Qatar,Mobile,2024-09-28 00:00:00,New
U00632,Kuwait,Desktop,2024-01-17 00:00:00,New
U00633,KSA,Mobile,2024-10-06 00:00:00,New
U00634,KSA,Mobile,2024-04-07 00:00:00,New
U00635,UAE,Mobile,2024-08-14 00:00:00,Returning
U00636,UAE,Tablet,2024-08-30 00:00:00,New
U00637,KSA,Mobile,2024-07-19 00:00:00,New
U00638,UAE,Desktop,2024-06-27 00:00:00,New
U00639,UAE,Desktop,2024-09-26 00:00:00,Returning
U00640,UAE,Mobile,2024-08-21 00:00:00,New
U00641,UAE,Mobile,2024-04-21 00:00:00,New
U00642,UAE,Desktop,2024-03-06 00:00:00,New
U00643,UAE,Mobile,2024-12-03 00:00:00,New
U00644,UAE,Desktop,2024-12-14 00:00:00,Returning
U00645,UAE,Mobile,2024-09-01 00:00:00,New
U00646,Kuwait,Mobile,2024-09-01 00:00:00,New
U00647,KSA,Desktop,2024-03-12 00:00:00,Returning
U00648,KSA,Desktop,2024-12-22 00:00:00,New
U00649,Qatar,Tablet,2024-02-18 00:00:00,New
U00650,UAE,Desktop,2024-12-11 00:00:00,New
U00651,UAE,Desktop,2024-07-08 00:00:00,Returning
U00652,KSA,Desktop,2024-10-19 00:00:00,New
U00653,KSA,Desktop,2024-06-25 00:00:00,New
U00654,Qatar,Mobile,2024-06-09 00:00:00,New
U00655,UAE,Mobile,2024-05-29 00:00:00,New
U00656,UAE,Desktop,2024-03-10 00:00:00,Returning
U00657,UAE,Mobile,2024-02-02 00:00:00,Returning
U00658,UAE,Mobile,2024-10-10 00:00:00,Returning
U00659,KSA,Mobile,2024-12-09 00:00:00,Returning
U00660,KSA,Mobile,2024-09-16 00:00:00,Returning
U00661,UAE,Mobile,2024-11-17 00:00:00,New
U00662,Egypt,Mobile,2024-03-17 00:00:00,New
U00663,KSA,Desktop,2024-04-19 00:00:00,New
U00664,UAE,Mobile,2024-10-31 00:00:00,New
U00665,UAE,Mobile,2024-05-18 00:00:00,New
U00666,UAE,Mobile,2024-02-04 00:00:00,New
U00667,UAE,Mobile,2024-08-22 00:00:00,New
U00668,UAE,Mobile,2024-11-25 00:00:00,New
U00669,UAE,Desktop,2024-07-18 00:00:00,Returning
U00670,UAE,Mobile,2024-11-20 00:00:00,New
U00671,UAE,Desktop,2024-05-30 00:00:00,New
U00672,Kuwait,Mobile,2024-02-03 00:00:00,Returning
U00673,UAE,Mobile,2024-05-03 00:00:00,New
U00674,KSA,Mobile,2024-02-01 00:00:00,New
U00675,UAE,Mobile,2024-09-28 00:00:00,New
U00676,Egypt,Desktop,2024-11-19 00:00:00,Returning
U00677,UAE,Desktop,2024-11-05 00:00:00,Returning
U00678,UAE,Mobile,2024-05-03 00:00:00,New
U00679,Egypt,Mobile,2024-11-11 00:00:00,New
U00680,Kuwait,Mobile,2024-03-18 00:00:00,New
U00681,Oman,Mobile,2024-03-16 00:00:00,New
U00682,UAE,Tablet,2024-02-29 00:00:00,Returning
U00683,UAE,Mobile,2024-03-25 00:00:00,Returning
U00684,KSA,Desktop,2024-03-20 00:00:00,New
U00685,Egypt,Mobile,2024-06-20 00:00:00,Returning
U00686,KSA,Mobile,2024-09-14 00:00:00,New
U00687,KSA,Mobile,2024-10-05 00:00:00,VIP
U00688,UAE,Mobile,2024-08-08 00:00:00,Returning
U00689,Qatar,Desktop,2024-02-15 00:00:00,New
U00690,UAE,Mobile,2024-03-13 00:00:00,Returning
U00691,UAE,Desktop,2024-02-23 00:00:00,New
U00692,UAE,Mobile,2024-11-22 00:00:00,New
U00693,KSA,Tablet,2024-08-08 00:00:00,Returning
U00694,UAE,Mobile,2024-12-02 00:00:00,New
U00695,UAE,Desktop,2024-01-09 00:00:00,New
U00696,KSA,Desktop,2024-11-21 00:00:00,Returning
U00697,UAE,Tablet,2024-06-20 00:00:00,Returning
U00698,KSA,Mobile,2024-03-24 00:00:00,New
U00699,UAE,Desktop,2024-11-25 00:00:00,New
U00700,UAE,Mobile,2024-11-24 00:00:00,New
U00701,KSA,Mobile,2024-01-12 00:00:00,New
U00702,UAE,Mobile,2024-02-01 00:00:00,Returning
U00703,UAE,Mobile,2024-12-04 00:00:00,New
U00704,UAE,Tablet,2024-10-15 00:00:00,New
U00705,UAE,Mobile,2024-11-15 00:00:00,New
U00706,Egypt,Mobile,2024-10-30 00:00:00,New
U00707,UAE,Mobile,2024-09-28 00:00:00,Returning
U00708,Oman,Mobile,2024-06-26 00:00:00,New
U00709,UAE,Desktop,2024-04-23 00:00:00,New
U00710,KSA,Mobile,2024-01-26 00:00:00,Returning
U00711,Qatar,Mobile,2024-08-24 00:00:00,New
U00712,KSA,Mobile,2024-11-05 00:00:00,New
U00713,UAE,Desktop,2024-06-20 00:00:00,New
U00714,UAE,Desktop,2024-08-20 00:00:00,New
U00715,UAE,Tablet,2024-02-06 00:00:00,New
U00716,Egypt,Mobile,2024-09-21 00:00:00,New
U00717,Oman,Mobile,2024-01-13 00:00:00,New
U00718,Egypt,Mobile,2024-11-11 00:00:00,Returning
U00719,UAE,Mobile,2024-04-15 00:00:00,New
U00720,Qatar,Mobile,2024-05-05 00:00:00,Returning
U00721,Egypt,Desktop,2024-12-01 00:00:00,Returning
U00722,UAE,Mobile,2024-05-09 00:00:00,New
U00723,UAE,Mobile,2024-11-11 00:00:00,New
U00724,Qatar,Desktop,2024-09-12 00:00:00,New
U00725,KSA,Desktop,2024-04-24 00:00:00,New
U00726,Oman,Mobile,2024-10-25 00:00:00,Returning
U00727,UAE,Mobile,2024-05-03 00:00:00,New
U00728,Qatar,Mobile,2024-09-12 00:00:00,Returning
U00729,UAE,Mobile,2024-05-18 00:00:00,Returning
U00730,UAE,Mobile,2024-07-24 00:00:00,New
U00731,UAE,Mobile,2024-02-16 00:00:00,New
U00732,Oman,Desktop,2024-08-04 00:00:00,New
U00733,KSA,Desktop,2024-11-14 00:00:00,Returning
U00734,KSA,Mobile,2024-12-15 00:00:00,Returning
U00735,UAE,Mobile,2024-05-02 00:00:00,New
U00736,Kuwait,Mobile,2024-01-31 00:00:00,New
U00737,UAE,Desktop,2024-02-24 00:00:00,New
U00738,Oman,Mobile,2024-06-01 00:00:00,Returning
U00739,UAE,Mobile,2024-10-12 00:00:00,Returning
U00740,UAE,Mobile,2024-02-05 00:00:00,New
U00741,UAE,Mobile,2024-11-01 00:00:00,New
U00742,UAE,Desktop,2024-10-11 00:00:00,New
U00743,Qatar,Mobile,2024-09-12 00:00:00,New
U00744,KSA,Mobile,2024-06-26 00:00:00,Returning
U00745,UAE,Mobile,2024-02-05 00:00:00,New
U00746,Kuwait,Mobile,2024-09-10 00:00:00,Returning
U00747,UAE,Desktop,2024-06-10 00:00:00,New
U00748,KSA,Desktop,2024-01-21 00:00:00,New
U00749,Egypt,Mobile,2024-10-20 00:00:00,New
U00750,KSA,Mobile,2024-03-15 00:00:00,Returning
U00751,UAE,Mobile,2024-07-25 00:00:00,Returning
U00752,Egypt,Mobile,2024-06-26 00:00:00,New
U00753,KSA,Mobile,2024-02-06 00:00:00,New
U00754,UAE,Desktop,2024-04-29 00:00:00,New
U00755,UAE,Mobile,2024-04-27 00:00:00,New
U00756,Qatar,Mobile,2024-01-01 00:00:00,Returning
U00757,KSA,Mobile,2024-07-27 00:00:00,New
U00758,KSA,Desktop,2024-11-06 00:00:00,New
U00759,Kuwait,Mobile,2024-07-26 00:00:00,Returning
U00760,Qatar,Desktop,2024-06-02 00:00:00,New
U00761,UAE,Mobile,2024-09-06 00:00:00,New
U00762,UAE,Mobile,2024-06-19 00:00:00,New
U00763,UAE,Desktop,2024-11-10 00:00:00,Returning
U00764,Qatar,Mobile,2024-11-02 00:00:00,New
U00765,UAE,Desktop,2024-04-16 00:00:00,New
U00766,KSA,Mobile,2024-05-22 00:00:00,Returning
U00767,Qatar,Mobile,2024-01-08 00:00:00,New
U00768,Kuwait,Mobile,2024-04-03 00:00:00,Returning
U00769,UAE,Mobile,2024-04-06 00:00:00,Returning
U00770,Oman,Mobile,2024-01-07 00:00:00,Returning
U00771,UAE,Mobile,2024-09-30 00:00:00,Returning
U00772,Oman,Desktop,2024-01-12 00:00:00,New
U00773,UAE,Mobile,2024-01-02 00:00:00,New
U00774,UAE,Mobile,2024-12-14 00:00:00,Returning
U00775,Qatar,Mobile,2024-01-07 00:00:00,New
U00776,UAE,Mobile,2024-01-12 00:00:00,New
U00777,UAE,Mobile,2024-12-05 00:00:00,Returning
U00778,Qatar,Desktop,2024-02-26 00:00:00,New
U00779,Qatar,Desktop,2024-03-18 00:00:00,New
U00780,KSA,Mobile,2024-03-14 00:00:00,Returning
U00781,KSA,Tablet,2024-08-20 00:00:00,Returning
U00782,KSA,Mobile,2024-10-05 00:00:00,Returning
U00783,UAE,Desktop,2024-01-30 00:00:00,Returning
U00784,UAE,Desktop,2024-11-09 00:00:00,Returning
U00785,UAE,Desktop,2024-04-04 00:00:00,Returning
U00786,Egypt,Mobile,2024-11-03 00:00:00,New
U00787,KSA,Mobile,2024-02-25 00:00:00,Returning
U00788,UAE,Mobile,2024-01-10 00:00:00,New
U00789,UAE,Desktop,2024-05-26 00:00:00,New
U00790,Egypt,Mobile,2024-12-29 00:00:00,New
U00791,UAE,Desktop,2024-03-27 00:00:00,New
U00792,KSA,Mobile,2024-09-09 00:00:00,New
U00793,KSA,Desktop,2024-07-05 00:00:00,New
U00794,KSA,Mobile,2024-08-20 00:00:00,New
U00795,UAE,Mobile,2024-09-09 00:00:00,New
U00796,Kuwait,Mobile,2024-08-11 00:00:00,New
U00797,Egypt,Mobile,2024-12-05 00:00:00,Returning
U00798,KSA,Mobile,2024-01-04 00:00:00,Returning
U00799,KSA,Desktop,2024-12-18 00:00:00,Returning
U00800,Egypt,Mobile,2024-04-21 00:00:00,New
U00801,Qatar,Mobile,2024-07-11 00:00:00,Returning
U00802,UAE,Desktop,2024-05-20 00:00:00,New
U00803,KSA,Mobile,2024-11-18 00:00:00,New
U00804,KSA,Desktop,2024-05-19 00:00:00,Returning
U00805,UAE,Tablet,2024-12-14 00:00:00,Returning
U00806,Qatar,Mobile,2024-04-04 00:00:00,Returning
U00807,Egypt,Mobile,2024-02-10 00:00:00,Returning
U00808,Egypt,Mobile,2024-01-02 00:00:00,New
U00809,UAE,Desktop,2024-10-04 00:00:00,Returning
U00810,UAE,Mobile,2024-05-29 00:00:00,Returning
U00811,Egypt,Mobile,2024-02-10 00:00:00,Returning
U00812,Oman,Desktop,2024-12-16 00:00:00,Returning
U00813,UAE,Mobile,2024-04-25 00:00:00,New
U00814,Egypt,Desktop,2024-04-29 00:00:00,New
U00815,Kuwait,Desktop,2024-08-24 00:00:00,New
U00816,KSA,Mobile,2024-09-26 00:00:00,New
U00817,KSA,Desktop,2024-12-14 00:00:00,New
U00818,UAE,Desktop,2024-10-17 00:00:00,New
U00819,UAE,Mobile,2024-01-09 00:00:00,Returning
U00820,UAE,Mobile,2024-08-26 00:00:00,Returning
U00821,Oman,Mobile,2024-04-27 00:00:00,Returning
U00822,UAE,Mobile,2024-12-17 00:00:00,New
U00823,UAE,Tablet,2024-11-10 00:00:00,New
U00824,UAE,Mobile,2024-11-07 00:00:00,Returning
U00825,KSA,Desktop,2024-01-10 00:00:00,New
U00826,Egypt,Mobile,2024-01-25 00:00:00,Returning
U00827,UAE,Mobile,2024-06-21 00:00:00,Returning
U00828,UAE,Desktop,2024-08-12 00:00:00,New
U00829,Qatar,Desktop,2024-01-11 00:00:00,Returning
U00830,UAE,Mobile,2024-04-10 00:00:00,New
U00831,UAE,Mobile,2024-09-21 00:00:00,Returning
U00832,UAE,Mobile,2024-11-22 00:00:00,New
U00833,UAE,Mobile,2024-03-23 00:00:00,New
U00834,UAE,Mobile,2024-10-02 00:00:00,Returning
U00835,UAE,Mobile,2024-12-10 00:00:00,Returning
U00836,UAE,Tablet,2024-09-17 00:00:00,Returning
U00837,Egypt,Mobile,2024-08-08 00:00:00,New
U00838,UAE,Desktop,2024-11-06 00:00:00,Returning
U00839,KSA,Desktop,2024-08-06 00:00:00,Returning
U00840,KSA,Mobile,2024-03-29 00:00:00,VIP
U00841,UAE,Desktop,2024-01-15 00:00:00,Returning
U00842,KSA,Mobile,2024-09-02 00:00:00,Returning
U00843,UAE,Desktop,2024-06-24 00:00:00,Returning
U00844,Egypt,Mobile,2024-01-04 00:00:00,New
U00845,UAE,Mobile,2024-11-29 00:00:00,New
U00846,UAE,Desktop,2024-01-21 00:00:00,New
U00847,UAE,Mobile,2024-07-26 00:00:00,Returning
U00848,Egypt,Desktop,2024-05-16 00:00:00,Returning
U00849,KSA,Desktop,2024-11-17 00:00:00,Returning
U00850,KSA,Mobile,2024-12-28 00:00:00,New
U00851,UAE,Mobile,2024-08-03 00:00:00,New
U00852,Qatar,Mobile,2024-04-26 00:00:00,New
U00853,UAE,Mobile,2024-06-27 00:00:00,New
U00854,Kuwait,Desktop,2024-09-02 00:00:00,New
U00855,UAE,Mobile,2024-05-07 00:00:00,Returning
U00856,UAE,Mobile,2024-12-23 00:00:00,New
U00857,UAE,Desktop,2024-03-18 00:00:00,New
U00858,UAE,Mobile,2024-08-16 00:00:00,New
U00859,KSA,Desktop,2024-10-19 00:00:00,VIP
U00860,UAE,Mobile,2024-09-18 00:00:00,Returning
U00861,Qatar,Desktop,2024-03-22 00:00:00,New
U00862,UAE,Mobile,2024-12-07 00:00:00,VIP
U00863,KSA,Mobile,2024-12-03 00:00:00,New
U00864,UAE,Mobile,2024-11-02 00:00:00,New
U00865,UAE,Mobile,2024-03-06 00:00:00,New
U00866,KSA,Tablet,2024-04-05 00:00:00,New
U00867,UAE,Mobile,2024-05-24 00:00:00,Returning
U00868,UAE,Desktop,2024-03-05 00:00:00,Returning
U00869,Kuwait,Mobile,2024-01-09 00:00:00,Returning
U00870,Egypt,Mobile,2024-12-22 00:00:00,New
U00871,UAE,Mobile,2024-07-04 00:00:00,New
U00872,UAE,Mobile,2024-06-06 00:00:00,New
U00873,KSA,Mobile,2024-01-31 00:00:00,New
U00874,UAE,Mobile,2024-05-30 00:00:00,New
U00875,UAE,Desktop,2024-11-14 00:00:00,New
U00876,UAE,Mobile,2024-08-29 00:00:00,Returning
U00877,Qatar,Mobile,2024-06-04 00:00:00,Returning
U00878,KSA,Mobile,2024-02-28 00:00:00,New
U00879,UAE,Mobile,2024-01-10 00:00:00,New
U00880,UAE,Desktop,2024-12-10 00:00:00,New
U00881,UAE,Mobile,2024-05-03 00:00:00,New
U00882,KSA,Mobile,2024-12-21 00:00:00,New
U00883,UAE,Mobile,2024-12-11 00:00:00,New
U00884,UAE,Mobile,2024-10-08 00:00:00,Returning
U00885,Qatar,Mobile,2024-08-24 00:00:00,Returning
U00886,UAE,Desktop,2024-11-28 00:00:00,New
U00887,KSA,Mobile,2024-01-17 00:00:00,Returning
U00888,UAE,Mobile,2024-11-19 00:00:00,New
U00889,UAE,Desktop,2024-01-23 00:00:00,Returning
U00890,UAE,Mobile,2024-01-09 00:00:00,New
U00891,Qatar,Desktop,2024-07-25 00:00:00,New
U00892,Kuwait,Mobile,2024-02-14 00:00:00,New
U00893,Oman,Desktop,2024-11-26 00:00:00,New
U00894,UAE,Mobile,2024-01-27 00:00:00,New
U00895,KSA,Mobile,2024-07-06 00:00:00,VIP
U00896,UAE,Mobile,2024-05-19 00:00:00,Returning
U00897,UAE,Mobile,2024-01-09 00:00:00,New
U00898,Kuwait,Mobile,2024-08-21 00:00:00,New
U00899,UAE,Mobile,2024-04-01 00:00:00,Returning
U00900,UAE,Mobile,2024-03-17 00:00:00,Returning
U00901,UAE,Mobile,2024-12-05 00:00:00,Returning
U00902,UAE,Mobile,2024-08-31 00:00:00,New
U00903,UAE,Desktop,2024-11-28 00:00:00,Returning
U00904,KSA,Desktop,2024-06-03 00:00:00,Returning
U00905,UAE,Mobile,2024-08-05 00:00:00,New
U00906,Kuwait,Mobile,2024-10-11 00:00:00,New
U00907,Oman,Mobile,2024-05-29 00:00:00,Returning
U00908,UAE,Mobile,2024-11-24 00:00:00,Returning
U00909,UAE,Desktop,2024-03-28 00:00:00,New
U00910,UAE,Mobile,2024-04-15 00:00:00,VIP
U00911,KSA,Mobile,2024-10-20 00:00:00,New
U00912,UAE,Desktop,2024-04-04 00:00:00,New
U00913,KSA,Mobile,2024-09-09 00:00:00,New
U00914,UAE,Desktop,2024-02-08 00:00:00,Returning
U00915,KSA,Desktop,2024-09-11 00:00:00,New
U00916,UAE,Mobile,2024-02-23 00:00:00,New
U00917,UAE,Mobile,2024-08-30 00:00:00,New
U00918,Egypt,Mobile,2024-04-19 00:00:00,New
U00919,Qatar,Mobile,2024-09-10 00:00:00,Returning
U00920,UAE,Mobile,2024-04-21 00:00:00,New
U00921,Kuwait,Desktop,2024-06-22 00:00:00,Returning
U00922,UAE,Mobile,2024-07-07 00:00:00,Returning
U00923,Kuwait,Mobile,2024-08-08 00:00:00,New
U00924,Qatar,Mobile,2024-09-05 00:00:00,Returning
U00925,UAE,Desktop,2024-02-21 00:00:00,New
U00926,UAE,Mobile,2024-06-10 00:00:00,New
U00927,UAE,Desktop,2024-02-04 00:00:00,Returning
U00928,KSA,Mobile,2024-02-06 00:00:00,Returning
U00929,KSA,Mobile,2024-11-29 00:00:00,New
U00930,UAE,Desktop,2024-11-12 00:00:00,New
U00931,UAE,Desktop,2024-04-20 00:00:00,Returning
U00932,Oman,Mobile,2024-06-25 00:00:00,Returning
U00933,Egypt,Mobile,2024-01-09 00:00:00,New
U00934,KSA,Desktop,2024-10-01 00:00:00,New
U00935,UAE,Mobile,2024-04-30 00:00:00,New
U00936,UAE,Mobile,2024-04-14 00:00:00,New
U00937,UAE,Desktop,2024-06-04 00:00:00,New
U00938,Egypt,Mobile,2024-12-01 00:00:00,New
U00939,UAE,Mobile,2024-01-26 00:00:00,New
U00940,KSA,Mobile,2024-10-22 00:00:00,Returning
U00941,UAE,Mobile,2024-01-25 00:00:00,New
U00942,KSA,Desktop,2024-12-20 00:00:00,New
U00943,KSA,Mobile,2024-03-09 00:00:00,New
U00944,Oman,Mobile,2024-11-22 00:00:00,New
U00945,UAE,Mobile,2024-05-30 00:00:00,New
U00946,UAE,Desktop,2024-12-10 00:00:00,Returning
U00947,UAE,Mobile,2024-03-05 00:00:00,New
U00948,Egypt,Desktop,2024-05-29 00:00:00,New
U00949,Kuwait,Mobile,2024-11-15 00:00:00,New
U00950,KSA,Tablet,2024-09-01 00:00:00,New
U00951,KSA,Mobile,2024-02-27 00:00:00,New
U00952,KSA,Desktop,2024-06-04 00:00:00,New
U00953,UAE,Mobile,2024-04-21 00:00:00,New
U00954,Egypt,Mobile,2024-05-02 00:00:00,Returning
U00955,UAE,Desktop,2024-12-18 00:00:00,VIP
U00956,UAE,Desktop,2024-12-27 00:00:00,New
U00957,KSA,Mobile,2024-07-21 00:00:00,Returning
U00958,UAE,Desktop,2024-01-04 00:00:00,Returning
U00959,UAE,Mobile,2024-05-08 00:00:00,Returning
U00960,Qatar,Desktop,2024-01-26 00:00:00,New
